,ID_2020,ëIéËñº_2020,îN_2020,É`Å[ÉÄ_2020,ééçá_2020,ë≈ê»_2020,ë≈êî_2020,ìæì__2020,à¿ë≈_2020,ìÒó€ë≈_2020,éOó€ë≈_2020,ñ{ó€ë≈_2020,ó€ë≈_2020,ë≈ì__2020,ìêó€_2020,ìêó€éh_2020,ã]ë≈_2020,ã]îÚ_2020,élãÖ_2020,éÄãÖ_2020,éOêU_2020,ïπéEë≈_2020,ë≈ó¶_2020,í∑ë≈ó¶_2020,èoó€ó¶_2020,íPë≈_2020,wOBAï™éq_2020,wOBAï™ïÍ_2020,wOBA_2020,ÉäÅ[ÉO_2020,ÉäÅ[ÉOwOBA_2020,ë≈åÇìæì__2020,ÉäÅ[ÉOééçá_2020,ÉäÅ[ÉOë≈ê»_2020,ÉäÅ[ÉOìæì__2020,wRC_2020,ID_2019,ëIéËñº_2019,îN_2019,É`Å[ÉÄ_2019,ééçá_2019,ë≈ê»_2019,ë≈êî_2019,ìæì__2019,à¿ë≈_2019,ìÒó€ë≈_2019,éOó€ë≈_2019,ñ{ó€ë≈_2019,ó€ë≈_2019,ë≈ì__2019,ìêó€_2019,ìêó€éh_2019,ã]ë≈_2019,ã]îÚ_2019,élãÖ_2019,éÄãÖ_2019,éOêU_2019,ïπéEë≈_2019,ë≈ó¶_2019,í∑ë≈ó¶_2019,èoó€ó¶_2019,íPë≈_2019,wOBAï™éq_2019,wOBAï™ïÍ_2019,wOBA_2019,ÉäÅ[ÉO_2019,ÉäÅ[ÉOwOBA_2019,ë≈åÇìæì__2019,ÉäÅ[ÉOééçá_2019,ÉäÅ[ÉOë≈ê»_2019,ÉäÅ[ÉOìæì__2019,wRC_2019,ë≈ê»î‰ó¶,p_ë≈ê»_2019,p_ë≈êî_2019,p_ìæì__2019,p_à¿ë≈_2019,p_ìÒó€ë≈_2019,p_éOó€ë≈_2019,p_ñ{ó€ë≈_2019,p_ó€ë≈_2019,p_ë≈ì__2019,p_ìêó€_2019,p_ìêó€éh_2019,p_ã]ë≈_2019,p_ã]îÚ_2019,p_élãÖ_2019,p_éÄãÖ_2019,p_éOêU_2019,p_ïπéEë≈_2019,p_íPë≈_2019,p_wOBAï™éq_2019,p_wOBAï™ïÍ_2019,p_wOBA_2019,p_ë≈åÇìæì__2019,p_wRC_2019,êLÇ—
36,41345118,ëÂìcÅ@ë◊é¶,2020,ñkäCìπì˙ñ{ÉnÉÄ,115,481,455,57,125,16,1,14,185,68,3,3,0,0,25,1,105,11,0.275,0.40700000000000003,0.314,94,153.2,481,0.31850311850311847,Ép,0.31533049922877243,1.3404316434111994,720,27080,2963,53.96978910279081,41345118.0,ëÂìcÅ@ë◊é¶,2019.0,ñkäCìπì˙ñ{ÉnÉÄ,132.0,594.0,557.0,79.0,161.0,28.0,1.0,20.0,251.0,77.0,6.0,2.0,0.0,5.0,27.0,5.0,111.0,22.0,0.289,0.451,0.325,112.0,201.2,594.0,0.3387205387205387,Ép,0.31988897159161395,9.902265715292934,858.0,32792.0,3698.0,76.88848186557348,0.8097643097643098,481.0,451.03872053872055,63.97138047138047,130.37205387205387,22.673400673400675,0.8097643097643098,16.195286195286197,203.25084175084177,62.351851851851855,4.858585858585859,1.6195286195286196,0.0,4.048821548821549,21.863636363636363,4.048821548821549,89.88383838383838,17.814814814814817,90.69360269360268,162.92457912457914,481.0,0.33872053872053876,8.018501362046996,62.26154844670179,-8.291759343910975
162,61965130,ê¥êÖÅ@óDêS,2020,ñkäCìπì˙ñ{ÉnÉÄ,69,157,135,13,26,7,0,3,42,16,0,0,12,2,7,1,37,5,0.193,0.311,0.23399999999999999,16,35.1,145,0.24206896551724139,Ép,0.31533049922877243,-10.195563441521404,720,27080,2963,6.9828338996898225,61965130.0,ê¥êÖÅ@óDêS,2019.0,ñkäCìπì˙ñ{ÉnÉÄ,98.0,246.0,216.0,17.0,56.0,8.0,0.0,5.0,79.0,24.0,0.0,1.0,9.0,1.0,19.0,1.0,51.0,6.0,0.259,0.366,0.321,43.0,73.1,237.0,0.30843881856540084,Ép,0.31988897159161395,-2.547659048332416,858.0,32792.0,3698.0,25.194107236127206,0.6382113821138211,157.0,137.85365853658536,10.84959349593496,35.73983739837398,5.105691056910569,0.0,3.1910569105691056,50.418699186991866,15.317073170731707,0.0,0.6382113821138211,5.7439024390243905,0.6382113821138211,12.1260162601626,0.6382113821138211,32.548780487804876,3.8292682926829267,27.443089430894304,46.65325203252032,151.25609756097558,0.3084388185654009,-1.6259450023910054,16.079166000292574,-9.096332100602751
164,71375130,à‰óÃÅ@âÎãM,2020,íÜÅ@ì˙,79,155,135,9,27,3,0,0,30,12,0,0,2,0,18,0,24,4,0.2,0.222,0.294,24,38.1,153,0.24901960784313726,ÉZ,0.3185745868775059,-10.027509477454812,720,27093,2962,6.918196055339637,71375130.0,à‰óÃÅ@âÎãM,2019.0,íÜÅ@ì˙,55.0,103.0,100.0,9.0,29.0,9.0,1.0,0.0,40.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,21.0,0.0,0.29,0.4,0.311,19.0,32.50000000000001,103.0,0.31553398058252435,ÉZ,0.31900344388942325,-0.3064692587760696,858.0,32803.0,3607.0,11.019354598797934,1.5048543689320388,155.0,150.48543689320388,13.54368932038835,43.640776699029125,13.54368932038835,1.5048543689320388,0.0,60.19417475728155,13.54368932038835,0.0,0.0,0.0,0.0,4.514563106796117,0.0,31.601941747572816,0.0,28.592233009708735,48.907766990291265,155.0,0.3155339805825243,-0.4611916030125393,16.582523910812412,-9.664327855472775
233,61963888,ïüóØÅ@çFâÓ,2020,ç„Å@ê_,43,92,78,3,12,2,0,1,17,12,0,0,0,3,11,0,31,4,0.154,0.218,0.25,9,20.4,92,0.2217391304347826,ÉZ,0.3185745868775059,-8.553798652440559,720,27093,2962,1.5042975347664687,61963888.0,ïüóØÅ@çFâÓ,2019.0,ç„Å@ê_,104.0,403.0,348.0,39.0,89.0,16.0,1.0,10.0,137.0,47.0,0.0,0.0,2.0,3.0,49.0,1.0,85.0,5.0,0.256,0.39399999999999996,0.34700000000000003,62.0,133.2,401.0,0.33216957605985037,ÉZ,0.31900344388942325,5.0031302247623035,858.0,32803.0,3607.0,49.31679056070718,0.228287841191067,92.0,79.44416873449131,8.903225806451612,20.317617866004962,3.652605459057072,0.228287841191067,2.2828784119106698,31.27543424317618,10.729528535980148,0.0,0.0,0.456575682382134,0.684863523573201,11.186104218362283,0.228287841191067,19.404466501240694,1.1414392059553349,14.153846153846153,30.407940446650123,91.54342431761786,0.33216957605985037,1.1421537982087642,11.258423651575834,-9.754126116809365
96,93195137,ÉçÉyÉX,2020,â°ïlDeNA,81,305,293,26,72,8,0,12,116,42,0,0,0,2,10,0,36,8,0.24600000000000002,0.396,0.26899999999999996,52,88.2,305,0.28918032786885245,ÉZ,0.3185745868775059,-7.764983421452619,720,27093,2962,25.57979198178807,93195137.0,ÉçÉyÉX,2019.0,â°ïlDeNA,142.0,597.0,551.0,69.0,133.0,28.0,0.0,31.0,254.0,84.0,0.0,0.0,0.0,3.0,39.0,4.0,107.0,18.0,0.24100000000000002,0.461,0.295,74.0,195.1,597.0,0.3268006700167504,ÉZ,0.31900344388942325,4.178013666559459,858.0,32803.0,3607.0,69.82380825851752,0.5108877721943048,305.0,281.49916247906197,35.25125628140703,67.94807370184255,14.304857621440535,0.0,15.837520938023449,129.76549413735341,42.914572864321606,0.0,0.0,0.0,1.5326633165829144,19.924623115577887,2.0435510887772192,54.664991624790616,9.195979899497488,37.80569514237857,99.67420435510888,305.0,0.32680067001675045,2.134496094305937,35.672129847316334,-10.092337865528265
112,11615114,ïüìcÅ@èGïΩ,2020,êÁótÉçÉbÉe,62,225,204,20,44,11,1,5,72,19,3,5,4,0,17,0,73,3,0.21600000000000003,0.353,0.276,27,62.1,221,0.2809954751131222,Ép,0.31533049922877243,-6.924229863322803,720,27080,2963,17.6944924409608,11615114.0,ïüìcÅ@èGïΩ,2019.0,ïüâ™É\ÉtÉgÉoÉìÉN,80.0,183.0,166.0,27.0,43.0,8.0,0.0,9.0,78.0,26.0,9.0,3.0,4.0,2.0,11.0,0.0,48.0,1.0,0.259,0.47,0.302,26.0,59.5,179.0,0.3324022346368715,Ép,0.31988897159161395,2.043832964058737,858.0,32792.0,3698.0,22.681000565912846,1.2295081967213115,225.0,204.0983606557377,33.19672131147541,52.868852459016395,9.836065573770492,0.0,11.065573770491804,95.90163934426229,31.9672131147541,11.065573770491804,3.6885245901639347,4.918032786885246,2.459016393442623,13.524590163934427,0.0,59.016393442622956,1.2295081967213115,31.967213114754102,73.15573770491804,220.08196721311475,0.3324022346368715,2.5129093820394304,27.88647610563055,-10.191983664669749
30,11315139,à‰è„Å@ê∞ç∆,2020,êÁótÉçÉbÉe,113,447,376,44,92,11,0,15,148,67,0,0,0,4,59,8,93,11,0.245,0.39399999999999996,0.35600000000000004,66,150.6,447,0.33691275167785234,Ép,0.31533049922877243,9.316338973852828,720,27080,2963,58.22553395169626,11315139.0,à‰è„Å@ê∞ç∆,2019.0,êÁótÉçÉbÉe,129.0,509.0,429.0,60.0,108.0,16.0,1.0,24.0,198.0,65.0,0.0,0.0,0.0,3.0,67.0,9.0,98.0,10.0,0.252,0.462,0.36200000000000004,67.0,183.9,508.0,0.362007874015748,Ép,0.31988897159161395,20.638262187825696,858.0,32792.0,3698.0,78.03890868697182,0.8781925343811395,447.0,376.74459724950884,52.691552062868375,94.84479371316307,14.051080550098233,0.8781925343811395,21.076620825147348,173.88212180746564,57.08251473477407,0.0,0.0,0.0,2.6345776031434185,58.83889980353635,7.903732809430256,86.06286836935168,8.781925343811395,58.83889980353635,161.49960707269156,446.1218074656189,0.362007874015748,18.12436777594909,68.53318700015012,-10.307653048453865
203,91995112,íYíJÅ@ã‚êmÌƒ,2020,ì«Å@îÑ,56,114,100,4,18,2,0,1,23,7,0,0,3,1,8,2,23,3,0.18,0.23,0.252,15,25.1,111,0.22612612612612615,ÉZ,0.3185745868775059,-9.63004799493539,720,27093,2962,2.833245106603753,91995112.0,íYíJÅ@ã‚êmÌƒ,2019.0,ì«Å@îÑ,58.0,138.0,126.0,17.0,33.0,4.0,0.0,6.0,55.0,26.0,0.0,0.0,2.0,1.0,7.0,2.0,28.0,4.0,0.262,0.43700000000000006,0.309,23.0,44.2,136.0,0.325,ÉZ,0.31900344388942325,0.7395752536378,858.0,32803.0,3607.0,15.913980033688404,0.8260869565217391,114.0,104.08695652173913,14.043478260869565,27.26086956521739,3.3043478260869565,0.0,4.956521739130435,45.434782608695656,21.47826086956522,0.0,0.0,1.6521739130434783,0.8260869565217391,5.782608695652174,1.6521739130434783,23.130434782608695,3.3043478260869565,19.0,36.51304347826087,112.34782608695652,0.325,0.6109534703964434,13.146331332177379,-10.313086225573626
151,21425114,í∑íJêÏÅ@óEñÁ,2020,ïüâ™É\ÉtÉgÉoÉìÉN,29,87,76,6,17,5,0,1,25,7,0,0,0,0,10,1,18,2,0.22399999999999998,0.32899999999999996,0.322,11,26.1,87,0.3,Ép,0.31533049922877243,-1.2519907703497495,720,27080,2963,8.26724852063991,21425114.0,í∑íJêÏÅ@óEñÁ,2019.0,ïüâ™É\ÉtÉgÉoÉìÉN,25.0,54.0,43.0,6.0,13.0,4.0,0.0,3.0,26.0,9.0,1.0,0.0,0.0,2.0,7.0,2.0,4.0,1.0,0.302,0.605,0.40700000000000003,6.0,22.9,54.0,0.42407407407407405,Ép,0.31988897159161395,5.643359717799922,858.0,32792.0,3698.0,11.73301573146179,1.6111111111111112,87.0,69.27777777777779,9.666666666666668,20.944444444444446,6.444444444444445,0.0,4.833333333333334,41.88888888888889,14.5,1.6111111111111112,0.0,0.0,3.2222222222222223,11.277777777777779,3.2222222222222223,6.444444444444445,1.6111111111111112,9.666666666666668,36.894444444444446,87.00000000000003,0.42407407407407394,9.09207954534431,18.903192011799543,-10.635943491159633
230,51255118,íÜë∫Å@óIïΩ,2020,ìåãûÉÑÉNÉãÉg,29,92,80,10,14,2,0,0,16,3,0,1,2,1,9,0,14,2,0.175,0.2,0.256,12,19.700000000000003,90,0.2188888888888889,ÉZ,0.3185745868775059,-8.473284329032444,720,27093,2962,1.584811858174584,51255118.0,íÜë∫Å@óIïΩ,2019.0,ìåãûÉÑÉNÉãÉg,126.0,450.0,372.0,42.0,100.0,24.0,2.0,5.0,143.0,36.0,1.0,4.0,13.0,2.0,53.0,10.0,64.0,11.0,0.26899999999999996,0.384,0.373,69.0,150.59999999999997,437.0,0.3446224256292905,ÉZ,0.31900344388942325,10.994812996693033,858.0,32803.0,3607.0,60.476567714249356,0.20444444444444446,92.0,76.05333333333334,8.586666666666668,20.444444444444446,4.906666666666667,0.4088888888888889,1.0222222222222224,29.235555555555557,7.36,0.20444444444444446,0.8177777777777778,2.657777777777778,0.4088888888888889,10.835555555555556,2.0444444444444447,13.084444444444445,2.248888888888889,14.10666666666667,30.78933333333334,89.34222222222225,0.3446224256292906,2.2478284348794704,12.364098288246542,-10.779286430071958
110,23325138,ÉuÉâÉbÉVÉÖ,2020,ìåñkäyìV,37,149,119,25,28,7,0,2,41,18,1,1,0,3,25,2,46,2,0.235,0.345,0.369,19,49.1,149,0.3295302013422819,Ép,0.31533049922877243,2.118122231931828,720,27080,2963,18.421187224546305,23325138.0,ÉuÉâÉbÉVÉÖ,2019.0,ìåñkäyìV,128.0,527.0,426.0,66.0,111.0,20.0,0.0,33.0,230.0,95.0,2.0,3.0,0.0,3.0,81.0,17.0,157.0,7.0,0.261,0.54,0.397,58.0,212.8,527.0,0.40379506641366225,Ép,0.31988897159161395,43.91085629020528,858.0,32792.0,3698.0,103.3413881272387,0.2827324478178368,149.0,120.44402277039848,18.66034155597723,31.383301707779886,5.654648956356736,0.0,9.330170777988615,65.02846299810247,26.859582542694497,0.5654648956356736,0.8481973434535104,0.0,0.8481973434535104,22.90132827324478,4.806451612903226,44.388994307400374,1.9791271347248576,16.398481973434535,60.165464895635665,149.0,0.4037950664136622,12.415023884706988,29.217963626107327,-10.796776401561022
127,11815130,è@Å@óCñÅ,2020,ÉIÉäÉbÉNÉX,72,203,182,16,41,10,1,1,56,9,5,5,5,0,10,6,32,2,0.225,0.308,0.28800000000000003,29,53.9,198,0.2722222222222222,Ép,0.31533049922877243,-7.867260553695418,720,27080,2963,14.344297791947122,11815130.0,è@Å@óCñÅ,2019.0,ÉIÉäÉbÉNÉX,54.0,177.0,148.0,16.0,40.0,6.0,1.0,2.0,54.0,14.0,7.0,3.0,4.0,1.0,13.0,11.0,30.0,4.0,0.27,0.365,0.37,31.0,58.1,173.0,0.33583815028901737,Ép,0.31988897159161395,2.6847784140629094,858.0,32792.0,3698.0,22.64531756995459,1.1468926553672316,203.0,169.74011299435028,18.350282485875706,45.87570621468927,6.881355932203389,1.1468926553672316,2.2937853107344632,61.932203389830505,16.056497175141242,8.028248587570621,3.4406779661016946,4.5875706214689265,1.1468926553672316,14.90960451977401,12.615819209039548,34.40677966101695,4.5875706214689265,35.55367231638418,66.63446327683614,198.41242937853107,0.33583815028901726,3.0791526443772135,25.971748399439424,-11.627450607492301
63,91195119,éÖà‰Å@â√íj,2020,ç„Å@ê_,86,311,269,25,72,16,1,2,96,28,2,1,0,1,38,3,50,5,0.268,0.35700000000000004,0.363,53,102.8,311,0.33054662379421224,ÉZ,0.3185745868775059,3.521774192997782,720,27093,2962,37.522512391056324,91195119.0,éÖà‰Å@â√íj,2019.0,ç„Å@ê_,103.0,444.0,382.0,45.0,120.0,22.0,1.0,5.0,159.0,42.0,9.0,5.0,0.0,3.0,52.0,7.0,63.0,10.0,0.314,0.41600000000000004,0.40299999999999997,92.0,164.29999999999998,444.0,0.370045045045045,ÉZ,0.31900344388942325,21.522541820620496,858.0,32803.0,3607.0,70.3445398086094,0.7004504504504504,311.0,267.57207207207205,31.520270270270267,84.05405405405405,15.409909909909908,0.7004504504504504,3.502252252252252,111.37162162162161,29.418918918918916,6.3040540540540535,3.502252252252252,0.0,2.1013513513513513,36.42342342342342,4.903153153153153,44.12837837837837,7.004504504504504,64.44144144144144,115.08400900900902,310.99999999999994,0.37004504504504515,15.075474113092334,49.27286459567014,-11.750352204613819
343,31535139,â™ìcÅ@âÎóò,2020,çÈã êºïê,29,65,56,1,6,1,0,0,7,3,0,0,7,0,1,1,7,4,0.107,0.125,0.138,5,7.2,58,0.12413793103448276,Ép,0.31533049922877243,-10.674918390847841,720,27080,2963,-3.5628430584992445,31535139.0,â™ìcÅ@âÎóò,2019.0,çÈã êºïê,36.0,78.0,61.0,8.0,16.0,3.0,1.0,1.0,24.0,7.0,0.0,0.0,6.0,0.0,9.0,2.0,12.0,1.0,0.262,0.39299999999999996,0.375,11.0,25.1,72.0,0.34861111111111115,Ép,0.31988897159161395,2.130225347696043,858.0,32792.0,3698.0,10.926395145207632,0.8333333333333334,65.0,50.833333333333336,6.666666666666667,13.333333333333334,2.5,0.8333333333333334,0.8333333333333334,20.0,5.833333333333334,0.0,0.0,5.0,0.0,7.5,1.6666666666666667,10.0,0.8333333333333334,9.166666666666666,20.916666666666664,60.0,0.3486111111111111,1.7751877897466988,9.105329287673023,-12.668172346172266
100,31635114,ïüìcÅ@âiè´,2020,íÜÅ@ì˙,64,216,195,18,48,11,1,5,76,24,0,0,0,1,18,2,43,7,0.24600000000000002,0.39,0.315,31,67.80000000000001,216,0.31388888888888894,ÉZ,0.3185745868775059,-0.9254253527518486,720,27093,2962,22.68923526069074,31635114.0,ïüìcÅ@âiè´,2019.0,íÜÅ@ì˙,105.0,352.0,310.0,55.0,89.0,18.0,0.0,18.0,161.0,66.0,0.0,1.0,0.0,5.0,32.0,5.0,69.0,7.0,0.287,0.519,0.358,53.0,133.0,352.0,0.3778409090909091,ÉZ,0.31900344388942325,19.31830107448786,858.0,32803.0,3607.0,58.0240292091097,0.6136363636363636,216.0,190.22727272727272,33.75,54.61363636363637,11.045454545454545,0.0,11.045454545454545,98.79545454545455,40.5,0.0,0.6136363636363636,0.0,3.0681818181818183,19.636363636363637,3.0681818181818183,42.34090909090909,4.295454545454546,32.52272727272727,81.61363636363636,215.99999999999997,0.3778409090909091,11.854412022981185,35.60565428740822,-12.916419026717481
28,21425139,éRêÏÅ@ï‰çÇ,2020,çÈã êºïê,102,401,322,47,66,7,0,24,145,73,0,0,0,2,64,13,100,6,0.205,0.45,0.35700000000000004,35,142.5,401,0.3553615960099751,Ép,0.31533049922877243,16.01243871248106,720,27080,2963,59.88847268589318,21425139.0,éRêÏÅ@ï‰çÇ,2019.0,çÈã êºïê,143.0,626.0,524.0,93.0,134.0,20.0,0.0,43.0,283.0,120.0,1.0,0.0,0.0,3.0,86.0,13.0,142.0,13.0,0.256,0.54,0.37200000000000005,71.0,245.2,626.0,0.3916932907348243,Ép,0.31988897159161395,43.56128694688094,858.0,32792.0,3698.0,114.15618814229445,0.6405750798722045,401.00000000000006,335.6613418530352,59.57348242811502,85.8370607028754,12.81150159744409,0.0,27.544728434504794,181.28274760383388,76.86900958466454,0.6405750798722045,0.0,0.0,1.9217252396166136,55.08945686900959,8.32747603833866,90.96166134185304,8.32747603833866,45.48083067092652,157.06900958466454,401.00000000000006,0.39169329073482423,27.90427486533426,73.12560933715666,-13.237136651263484
17,81985135,óÈñÿÅ@ëÂín,2020,ìåñkäyìV,120,546,478,71,141,27,1,4,182,55,1,3,12,3,46,7,58,18,0.295,0.381,0.363,109,179.89999999999998,534,0.3368913857677902,Ép,0.31533049922877243,10.816378080407251,720,27080,2963,70.55781087213546,81985135.0,óÈñÿÅ@ëÂín,2019.0,êÁótÉçÉbÉe,140.0,614.0,527.0,76.0,152.0,34.0,4.0,15.0,239.0,68.0,3.0,1.0,13.0,2.0,56.0,16.0,75.0,11.0,0.28800000000000003,0.45399999999999996,0.373,99.0,220.1,601.0,0.3662229617304492,Ép,0.31988897159161395,26.56482101293222,858.0,32792.0,3698.0,95.80646531642088,0.8892508143322475,546.0,468.63517915309444,67.58306188925081,135.16612377850163,30.234527687296413,3.55700325732899,13.338762214983714,212.53094462540716,60.46905537459283,2.6677524429967425,0.8892508143322475,11.560260586319217,1.778501628664495,49.79804560260586,14.22801302931596,66.69381107491856,9.781758957654723,88.03583061889252,195.7241042345277,534.4397394136807,0.36622296173044927,23.62278871834041,85.19597730092153,-14.638166428786064
115,71375112,ã‚éü,2020,ìåñkäyìV,88,245,212,16,50,8,0,0,58,23,3,2,5,3,23,2,28,5,0.23600000000000002,0.27399999999999997,0.313,42,65.7,240,0.27375,Ép,0.31533049922877243,-9.459563574545731,720,27080,2963,17.347489601229746,71375112.0,ã‚éü,2019.0,ìåñkäyìV,141.0,590.0,529.0,56.0,161.0,24.0,1.0,5.0,202.0,56.0,2.0,5.0,4.0,1.0,52.0,4.0,58.0,19.0,0.304,0.382,0.37,131.0,199.9,586.0,0.34112627986348126,Ép,0.31988897159161395,11.450448709915129,858.0,32792.0,3698.0,77.98557922955405,0.4152542372881356,245.0,219.66949152542372,23.25423728813559,66.85593220338983,9.966101694915254,0.4152542372881356,2.076271186440678,83.88135593220339,23.25423728813559,0.8305084745762712,2.076271186440678,1.6610169491525424,0.4152542372881356,21.593220338983052,1.6610169491525424,24.084745762711865,7.889830508474576,54.39830508474576,83.00932203389831,243.33898305084747,0.34112627986348126,4.754847345642722,32.38384222244194,-15.036352621212195
13,51955114,ç‚ñ{Å@óEêl,2020,ì«Å@îÑ,115,479,412,64,119,28,1,19,206,65,4,1,1,4,62,0,85,9,0.289,0.5,0.379,71,183.29999999999998,478,0.3834728033472803,ÉZ,0.3185745868775059,29.474606646689203,720,27093,2962,81.84230309964754,51955114.0,ç‚ñ{Å@óEêl,2019.0,ì«Å@îÑ,143.0,639.0,555.0,103.0,173.0,26.0,0.0,40.0,319.0,94.0,5.0,3.0,3.0,2.0,77.0,2.0,123.0,9.0,0.312,0.575,0.396,107.0,265.4,636.0,0.4172955974842767,ÉZ,0.31900344388942325,58.97529215691207,858.0,32803.0,3607.0,129.23938385584205,0.7496087636932708,479.00000000000006,416.0328638497653,77.20970266040689,129.68231611893586,19.48982785602504,0.0,29.98435054773083,239.12519561815338,70.46322378716745,3.748043818466354,2.2488262910798125,2.2488262910798125,1.4992175273865416,57.71987480438185,1.4992175273865416,92.2018779342723,6.746478873239437,80.20813771517999,198.94616588419407,476.7511737089202,0.41729559748427675,44.20839584219233,96.87897475265784,-15.036671653010302
4,81785137,óÈñÿÅ@êΩñÁ,2020,çLìáìåóm,118,514,430,85,129,26,2,25,234,75,6,4,0,3,72,9,73,15,0.3,0.544,0.409,76,212.1,514,0.41264591439688714,ÉZ,0.3185745868775059,46.87887821382499,720,27093,2962,103.07302430322078,81785137.0,óÈñÿÅ@êΩñÁ,2019.0,çLìáìåóm,140.0,612.0,499.0,112.0,167.0,31.0,0.0,28.0,282.0,87.0,25.0,16.0,0.0,3.0,103.0,7.0,81.0,3.0,0.335,0.565,0.45299999999999996,108.0,270.5,612.0,0.44199346405228757,ÉZ,0.31900344388942325,74.30647051506386,858.0,32803.0,3607.0,141.60165693094046,0.8398692810457516,514.0,419.0947712418301,94.06535947712419,140.25816993464053,26.035947712418302,0.0,23.516339869281047,236.84313725490196,73.06862745098039,20.996732026143793,13.437908496732026,0.0,2.519607843137255,86.50653594771242,5.879084967320262,68.02941176470588,2.519607843137255,90.70588235294119,227.18464052287584,514.0,0.4419934640522876,62.407721968534055,118.92688180147616,-15.85385749825538
102,81585112,êÏìáÅ@åcéO,2020,ïüâ™É\ÉtÉgÉoÉìÉN,59,162,137,21,36,4,0,4,52,9,0,4,2,0,19,4,17,2,0.263,0.38,0.369,28,54.5,160,0.340625,Ép,0.31533049922877243,3.899568868897585,720,27080,2963,21.62504892798178,81585112.0,êÏìáÅ@åcéO,2019.0,ïüâ™É\ÉtÉgÉoÉìÉN,47.0,88.0,66.0,14.0,24.0,5.0,1.0,1.0,34.0,8.0,4.0,1.0,2.0,2.0,17.0,1.0,9.0,3.0,0.364,0.515,0.488,17.0,38.0,86.0,0.4418604651162791,Ép,0.31988897159161395,10.977434417219863,858.0,32792.0,3698.0,20.9013182913355,1.8409090909090908,162.0,121.5,25.772727272727273,44.18181818181818,9.204545454545453,1.8409090909090908,1.8409090909090908,62.590909090909086,14.727272727272727,7.363636363636363,1.8409090909090908,3.6818181818181817,3.6818181818181817,31.295454545454543,1.8409090909090908,16.568181818181817,5.5227272727272725,31.295454545454543,69.95454545454547,158.3181818181818,0.4418604651162792,20.2084588135184,38.477426854504,-16.852377926522223
58,51655112,èºìcÅ@êÈç_,2020,ïüâ™É\ÉtÉgÉoÉìÉN,116,431,395,36,90,16,3,13,151,46,1,0,0,3,32,1,76,2,0.228,0.382,0.285,58,126.89999999999999,431,0.2944315545243619,Ép,0.31533049922877243,-8.133172647466422,720,27080,2963,39.0253576331835,51655112.0,èºìcÅ@êÈç_,2019.0,ïüâ™É\ÉtÉgÉoÉìÉN,143.0,576.0,534.0,64.0,139.0,25.0,2.0,30.0,258.0,76.0,5.0,3.0,2.0,4.0,33.0,3.0,115.0,14.0,0.26,0.483,0.305,82.0,194.7,574.0,0.339198606271777,Ép,0.31988897159161395,9.912279135817037,858.0,32792.0,3698.0,74.86860994821029,0.7482638888888888,431.0,399.57291666666663,47.888888888888886,104.00868055555554,18.70659722222222,1.4965277777777777,22.447916666666664,193.05208333333331,56.86805555555555,3.741319444444444,2.2447916666666665,1.4965277777777777,2.9930555555555554,24.692708333333332,2.2447916666666665,86.05034722222221,10.475694444444443,61.35763888888888,145.68697916666665,429.5034722222222,0.339198606271777,7.4170005339186496,56.02147723555319,-16.99611960236969
68,83785136,ÉOÉâÉVÉAÉã,2020,ïüâ™É\ÉtÉgÉoÉìÉN,69,276,256,30,71,12,0,10,113,35,2,0,0,1,16,3,62,2,0.27699999999999997,0.441,0.326,49,93.0,276,0.33695652173913043,Ép,0.31533049922877243,5.334418885888307,720,27080,2963,35.533384912476194,83785136.0,ÉOÉâÉVÉAÉã,2019.0,ïüâ™É\ÉtÉgÉoÉìÉN,103.0,410.0,373.0,61.0,119.0,17.0,1.0,28.0,222.0,68.0,4.0,3.0,4.0,4.0,22.0,7.0,84.0,10.0,0.319,0.595,0.365,73.0,165.7,406.0,0.40812807881773394,Ép,0.31988897159161395,32.5749370843093,858.0,32792.0,3698.0,78.81121422507533,0.6731707317073171,276.0,251.0926829268293,41.06341463414634,80.10731707317073,11.443902439024392,0.6731707317073171,18.84878048780488,149.4439024390244,45.775609756097566,2.6926829268292685,2.0195121951219512,2.6926829268292685,2.6926829268292685,14.809756097560976,4.71219512195122,56.546341463414635,6.731707317073171,49.14146341463414,111.54439024390244,273.30731707317074,0.408128078817734,21.928494232364322,53.053402746636095,-17.5200178341599
144,1305139,ì‡ìcÅ@ñıêl,2020,ìåñkäyìV,38,109,93,9,16,3,0,5,34,18,1,0,0,1,14,1,31,5,0.172,0.366,0.284,8,31.6,109,0.28990825688073396,Ép,0.31533049922877243,-2.648150244587341,720,27080,2963,9.278253005043382,1305139.0,ì‡ìcÅ@ñıêl,2019.0,ìåñkäyìV,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.6,0.0,2.0999999999999996,5.0,0.41999999999999993,Ép,0.31988897159161395,0.6674068560559065,858.0,32792.0,3698.0,1.2312638943579315,21.8,109.0,43.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6,21.8,0.0,0.0,0.0,45.78,109.0,0.42,14.549469462018772,26.841552897002913,-17.56329989195953
